snapped_at,price,market_cap,total_volume
2020-03-29 00:00:00 UTC,0.04574273456357931,15883037.174320223,34474384.13353862
2020-03-30 00:00:00 UTC,0.04470295575970203,15476235.891727053,35420827.147307016
2020-03-31 00:00:00 UTC,0.046137103192031334,16360200.648304742,36552459.636913985
2020-04-01 00:00:00 UTC,0.05066343736172614,17568777.50613386,43181138.729293965
2020-04-02 00:00:00 UTC,0.05124123664010752,17723700.832227528,49065932.084324606
2020-04-03 00:00:00 UTC,0.04879771882846238,16850290.134106144,35929835.51900603
2020-04-04 00:00:00 UTC,0.04612262368771902,15977138.629306523,38278740.3399011
2020-04-05 00:00:00 UTC,0.05414102322315054,18674418.49094836,43358956.19442407
2020-04-06 00:00:00 UTC,0.05436061439949126,18853148.154068287,46948585.7081931
2020-04-07 00:00:00 UTC,0.0549010108814694,19053028.955771804,48275136.57543258
2020-04-08 00:00:00 UTC,0.056044683952745124,19337625.947101764,24032186.37715027
2020-04-09 00:00:00 UTC,0.05327491304198131,18514858.894927297,18770754.039044295
2020-04-10 00:00:00 UTC,0.05364176581951688,18612278.612816326,18263665.58110833
2020-04-11 00:00:00 UTC,0.05028617982728224,17460498.004156556,13828081.596674725
2020-04-12 00:00:00 UTC,0.05325732561520422,18503215.85501334,11084466.985333698
2020-04-13 00:00:00 UTC,0.053706380294931126,18915314.90869571,15501184.13893476
2020-04-14 00:00:00 UTC,0.053354608775754396,18522574.04246526,14948433.047238288
2020-04-15 00:00:00 UTC,0.05251431765886022,18141866.112399135,12974987.55711141
2020-04-16 00:00:00 UTC,0.050281218368318004,17541035.91168928,18847608.297137313
2020-04-17 00:00:00 UTC,0.05311496422024976,18602431.38231041,11629568.030779282
2020-04-18 00:00:00 UTC,0.05204114374800184,18232130.378685515,18951175.071548667
2020-04-19 00:00:00 UTC,0.05586402264663043,19333093.627585992,16262442.240445467
2020-04-20 00:00:00 UTC,0.05224799964675635,18104093.309822787,19209197.494908877
2020-04-21 00:00:00 UTC,0.049701462612029734,17283410.88211458,15922757.4652989
2020-04-22 00:00:00 UTC,0.050701830688624605,17608612.181145377,16991848.29679144
2020-04-23 00:00:00 UTC,0.05078344377466626,17622065.313832674,21329445.623119727
2020-04-24 00:00:00 UTC,0.06029358632025277,21660178.770343315,9202294.510697007
2020-04-25 00:00:00 UTC,0.059841806736167534,20786781.722870566,7780089.0183027275
2020-04-26 00:00:00 UTC,0.06695527041196635,23228109.476288464,10142853.025053639
2020-04-27 00:00:00 UTC,0.07185163120996173,24921840.910362277,9779206.09935494
2020-04-28 00:00:00 UTC,0.06760040884603709,23414936.48291001,8361567.373801172
2020-04-29 00:00:00 UTC,0.06614291500316259,23100189.508116722,7524404.216574074
2020-04-30 00:00:00 UTC,0.0664302964636917,22977647.308690935,9183007.14170111
2020-05-01 00:00:00 UTC,0.0680898428933364,23746556.216532066,9892596.264281474
2020-05-02 00:00:00 UTC,0.06831917496115895,23925402.00178374,7360519.207710335
2020-05-03 00:00:00 UTC,0.06826981230282476,23852606.521856926,8391976.06719586
2020-05-04 00:00:00 UTC,0.0649735451024052,22554586.17883036,8344735.262414794
2020-05-05 00:00:00 UTC,0.06627517154868343,22777134.61551712,6523893.88412233
2020-05-06 00:00:00 UTC,0.06260498055166881,21720014.356989976,7719624.624888516
2020-05-07 00:00:00 UTC,0.06218263431012707,21852229.5262894,9147341.925656399
2020-05-08 00:00:00 UTC,0.0618550586819075,21664722.17038297,8888895.339970922
2020-05-09 00:00:00 UTC,0.06256004357311837,21843468.545555614,8566420.086429384
2020-05-10 00:00:00 UTC,0.058810133349763684,20531424.40812959,7562632.577027971
2020-05-11 00:00:00 UTC,0.057379849248339304,20088142.771543894,9973566.569037167
2020-05-12 00:00:00 UTC,0.054243087969686805,18844654.902094427,9501638.917537505
2020-05-13 00:00:00 UTC,0.06158784881356211,21426939.4065181,6750531.265798181
2020-05-14 00:00:00 UTC,0.06504783532652149,22659689.441821836,8203109.844964069
2020-05-15 00:00:00 UTC,0.06847551118907727,23761845.198040675,6763704.143237376
2020-05-16 00:00:00 UTC,0.06501691606743923,22680827.98125818,3666294.9400644284
2020-05-17 00:00:00 UTC,0.06846053238917016,23771728.50323351,3941428.6099498486
2020-05-18 00:00:00 UTC,0.0826314474521803,28627436.19297622,5918106.742189213
2020-05-19 00:00:00 UTC,0.08395857100213265,29212978.71187509,4664280.115549077
2020-05-20 00:00:00 UTC,0.08577415613747874,29787621.5214259,5474360.490418172
2020-05-21 00:00:00 UTC,0.08003536633929179,27794656.435002632,5591510.280673458
2020-05-22 00:00:00 UTC,0.07589244057179607,26437826.9450063,5621675.850336259
2020-05-23 00:00:00 UTC,0.0767501183529161,26700395.948103566,3885432.0091407043
2020-05-24 00:00:00 UTC,0.076768836483564,26690261.423637033,3916841.2438826794
2020-05-25 00:00:00 UTC,0.07522033999536537,25994654.9422069,3954913.7222006647
2020-05-26 00:00:00 UTC,0.0758813107035707,26471633.955229476,3853686.566669438
2020-05-27 00:00:00 UTC,0.07716433671915376,26700833.81831591,4250155.928559192
2020-05-28 00:00:00 UTC,0.07910616158295283,27538258.66604447,4658601.386681225
2020-05-29 00:00:00 UTC,0.07999826497200077,27773594.80634661,4318579.139469587
2020-05-30 00:00:00 UTC,0.07788807620493812,27044786.892347004,3103267.206417576
2020-05-31 00:00:00 UTC,0.075121173130071,26088056.988372006,4790926.954536138
2020-06-01 00:00:00 UTC,0.0775862503395615,26657244.169904627,4539042.081591477
2020-06-02 00:00:00 UTC,0.07914014879161653,27595178.658132087,4995180.412989324
2020-06-03 00:00:00 UTC,0.08385733279365098,29009265.18325436,5100740.268693706
2020-06-04 00:00:00 UTC,0.08524054316519838,29577422.099480093,4703123.784426909
2020-06-05 00:00:00 UTC,0.08160599420328592,28332054.775133163,4382976.566884714
2020-06-06 00:00:00 UTC,0.08561854030561256,29974256.61260565,4630566.952181962
2020-06-07 00:00:00 UTC,0.08088385364509829,28088181.18300469,4935028.688866449
2020-06-08 00:00:00 UTC,0.07776681608680068,27457493.246199094,3993162.293332713
2020-06-09 00:00:00 UTC,0.0792956315651866,27468639.27640674,4097130.838401514
2020-06-10 00:00:00 UTC,0.08361787403729254,28582820.973875437,4737033.961820341
2020-06-11 00:00:00 UTC,0.08316853412269154,28957514.93645151,4311325.469449797
2020-06-12 00:00:00 UTC,0.07767654076835807,27003569.937476534,4711213.133235391
2020-06-13 00:00:00 UTC,0.0768019643099966,26693448.78424494,4111454.382824718
2020-06-14 00:00:00 UTC,0.07747219949867369,27012816.883484174,4136695.9369486473
2020-06-15 00:00:00 UTC,0.07541378487153927,26198540.50619644,4493951.814081611
2020-06-16 00:00:00 UTC,0.07464893182425589,25874392.53032001,5131653.360621989
2020-06-17 00:00:00 UTC,0.08403084638386434,29134384.913886767,4554020.175542253
2020-06-18 00:00:00 UTC,0.07872151173402635,27331207.70119244,4665519.639240273
2020-06-19 00:00:00 UTC,0.0789295552427971,27383371.92023065,4843593.310641202
2020-06-20 00:00:00 UTC,0.0730866658881119,25340548.540743735,4167709.1779946303
2020-06-21 00:00:00 UTC,0.07379075949080466,25647959.04411544,3906855.020712032
2020-06-22 00:00:00 UTC,0.07156860229229307,24848168.464246467,3715688.5682718423
2020-06-23 00:00:00 UTC,0.07630767777432365,26383112.675651666,4379040.485996003
2020-06-24 00:00:00 UTC,0.0760853447484791,26338342.263825145,2923164.8187935916
2020-06-25 00:00:00 UTC,0.07510748715025521,26103485.280783895,2626679.917614952
2020-06-26 00:00:00 UTC,0.07398104354288097,25695762.295840852,2584919.4277702933
2020-06-27 00:00:00 UTC,0.06794369192042704,23608762.821065325,2393789.7171125417
2020-06-28 00:00:00 UTC,0.06689727275426939,23194340.949712884,2314596.879128156
2020-06-29 00:00:00 UTC,0.07037913239238584,24385083.529659353,2259571.4905092004
2020-06-30 00:00:00 UTC,0.07027815561707278,24467606.0595404,2295380.6329162815
2020-07-01 00:00:00 UTC,0.0733183557882373,25464541.721767824,2492951.56083661
2020-07-02 00:00:00 UTC,0.07812164569616095,26974742.112732638,2931853.000674567
2020-07-03 00:00:00 UTC,0.08032439425256735,27903819.36966429,2868494.200316457
2020-07-04 00:00:00 UTC,0.07873662250288449,27355188.66312796,2413738.512434013
2020-07-05 00:00:00 UTC,0.08059650181159714,27959111.429194935,2764423.442958578
2020-07-06 00:00:00 UTC,0.08012027273266058,27656601.58544149,2147462.049315498
2020-07-07 00:00:00 UTC,0.09047053343556143,31301059.45350976,10710461.428493384
2020-07-08 00:00:00 UTC,0.0975642814428693,33880720.20135564,20142477.38180908
2020-07-09 00:00:00 UTC,0.09100378659475107,31565988.863030713,9370288.630521849
2020-07-10 00:00:00 UTC,0.10246998622364664,35580361.84061513,6263816.880979785
2020-07-11 00:00:00 UTC,0.11359056662822566,39411688.531577505,5110314.558567087
2020-07-12 00:00:00 UTC,0.13105194892092384,45982379.120391294,5477578.15004628
2020-07-13 00:00:00 UTC,0.1265226047886906,43926418.57602331,5428367.337546059
2020-07-14 00:00:00 UTC,0.10745147158793619,37477434.82953071,5715652.74693177
2020-07-15 00:00:00 UTC,0.11283449897008557,39187390.85581093,2808866.618153982
2020-07-16 00:00:00 UTC,0.11843891539286179,41129762.79876931,2266549.4656104124
2020-07-17 00:00:00 UTC,0.11360757831812004,39215540.51047404,2028195.7413131527
2020-07-18 00:00:00 UTC,0.11525102770872915,40070735.39331003,2580188.103158776
2020-07-19 00:00:00 UTC,0.128123712146858,44277523.80742943,2796815.7680086326
2020-07-20 00:00:00 UTC,0.15103387366629362,53104314.532890156,4368165.187265594
2020-07-21 00:00:00 UTC,0.16256560461100736,56359434.91322846,4753315.470916883
2020-07-22 00:00:00 UTC,0.17757627885631921,61895077.11698508,4924770.520163182
2020-07-23 00:00:00 UTC,0.18226053468466227,63211131.727238074,4629018.275686274
2020-07-24 00:00:00 UTC,0.18223486638914224,63120633.221218884,4215779.55788501
2020-07-25 00:00:00 UTC,0.17030503000053468,59319952.51265429,3995469.561170757
2020-07-26 00:00:00 UTC,0.16410455742618155,56917298.998760834,3786864.413074246
2020-07-27 00:00:00 UTC,0.1571418312298352,54632299.37549671,3605426.0157372183
2020-07-28 00:00:00 UTC,0.1723313889763271,59904117.51687197,5177331.603446357
2020-07-29 00:00:00 UTC,0.17505295012760017,61162241.75493434,4120587.0981232454
2020-07-30 00:00:00 UTC,0.16355417934627048,56661620.262709245,3656692.9600682007
2020-07-31 00:00:00 UTC,0.1670781900035135,58111636.540738985,3609997.531877668
2020-08-01 00:00:00 UTC,0.20107645853630937,69836263.94807419,6075987.9952866845
2020-08-02 00:00:00 UTC,0.20966451613008696,72677447.65479766,4560582.690537627
2020-08-03 00:00:00 UTC,0.21898011601781467,76322470.92961368,5567022.307355359
2020-08-04 00:00:00 UTC,0.27230455737268305,94876195.25525992,7951531.99916798
2020-08-05 00:00:00 UTC,0.2874424951796675,99994386.84787421,8611308.625348115
2020-08-06 00:00:00 UTC,0.2846687411101406,99795525.20307726,6710771.09934962
2020-08-07 00:00:00 UTC,0.2985319994608639,103749516.8403992,6946326.065606203
2020-08-08 00:00:00 UTC,0.3635831386929319,127061035.77822097,10871997.389086008
2020-08-09 00:00:00 UTC,0.3897125348044076,134894623.29990527,14878700.078353252
2020-08-10 00:00:00 UTC,0.45370011812385014,154920726.61111876,11621015.142731104
2020-08-11 00:00:00 UTC,0.3934118506785389,136565196.59293255,11062151.60614114
2020-08-12 00:00:00 UTC,0.40187958600591833,140512620.5658329,9822341.132208323
2020-08-13 00:00:00 UTC,0.4075995050798168,141504278.73346776,8742188.056296173
2020-08-14 00:00:00 UTC,0.4417218371111231,152874206.63934234,11305880.46941229
2020-08-15 00:00:00 UTC,0.42273176773707305,147287585.2045751,8477380.413421549
2020-08-16 00:00:00 UTC,0.43225216678133505,149786462.0127283,6894509.574719426
2020-08-17 00:00:00 UTC,0.4357751542631702,150906214.81700754,8482668.589752473
2020-08-18 00:00:00 UTC,0.6341248662531069,221426328.06213042,57030348.87224813
2020-08-19 00:00:00 UTC,0.5873250447090144,203531167.26565376,30249224.546677157
2020-08-20 00:00:00 UTC,0.5451124198213649,190228800.77879938,20461933.76638632
2020-08-21 00:00:00 UTC,0.6113933112373939,212315874.25921077,19343459.43015543
2020-08-22 00:00:00 UTC,0.5190349546104234,181538062.52310845,7813294.661536432
2020-08-23 00:00:00 UTC,0.5351968360804096,186619752.39779383,6509749.221425205
2020-08-24 00:00:00 UTC,0.5941750336990387,204802675.408502,7098983.0948241055
2020-08-25 00:00:00 UTC,0.564275752013778,196097578.2387739,11596665.726988334
2020-08-26 00:00:00 UTC,0.5066265833951904,176100689.6477907,13791007.916392695
2020-08-27 00:00:00 UTC,0.5590932106211615,194796557.9686421,17186363.340858553
2020-08-28 00:00:00 UTC,0.512874938460629,178062149.99606726,14461737.00741368
2020-08-29 00:00:00 UTC,0.5441238951320261,188227545.69241112,14699489.839560216
2020-08-30 00:00:00 UTC,0.6099645692720715,211138390.9654877,19300378.272880275
2020-08-31 00:00:00 UTC,0.6290014402356713,218074918.8428192,22223767.272139437
2020-09-01 00:00:00 UTC,0.5712616964424563,198590984.10698837,17475544.653254446
2020-09-02 00:00:00 UTC,0.5355134857138166,185962331.52742946,12756472.539658094
2020-09-03 00:00:00 UTC,0.5212945290145384,181313538.51853973,15278635.474840268
2020-09-04 00:00:00 UTC,0.4295731213621718,149530368.95060155,13688577.556079546
2020-09-05 00:00:00 UTC,0.40471664769863797,140563877.5540331,14967544.889850523
2020-09-06 00:00:00 UTC,0.3249488775280567,111778245.77546622,12885214.006602466
2020-09-07 00:00:00 UTC,0.39256424709075993,136711855.1118391,15971334.97994694
2020-09-08 00:00:00 UTC,0.3895368631096321,136186671.50759768,11925562.069460806
2020-09-09 00:00:00 UTC,0.34616742824926633,120568389.34021473,10988549.939877762
2020-09-10 00:00:00 UTC,0.3665652621323982,127132223.2991402,9324039.552899674
2020-09-11 00:00:00 UTC,0.3951449063509506,137472841.377514,10630351.133969134
2020-09-12 00:00:00 UTC,0.38927261544987846,135283923.94177064,9238083.460737074
2020-09-13 00:00:00 UTC,0.3675867148027515,127751597.03669351,9562814.115950616
2020-09-14 00:00:00 UTC,0.34567792004475617,120077396.47763893,8905348.983331284
2020-09-15 00:00:00 UTC,0.3578468598748988,123969518.73282063,8936632.064724728
2020-09-16 00:00:00 UTC,0.3197470277297552,110636252.00931068,8600981.030144783
2020-09-17 00:00:00 UTC,0.354915810264056,123301877.67166449,12026462.534552947
2020-09-18 00:00:00 UTC,0.3270488890097759,113657888.8331399,9584217.775721354
2020-09-19 00:00:00 UTC,0.3256835499396636,113082404.25979955,17310514.841699943
2020-09-20 00:00:00 UTC,0.41765659533484556,143215875.5477224,33672630.98517713
2020-09-21 00:00:00 UTC,0.36802782172472914,127726751.82754754,23836577.92882313
2020-09-22 00:00:00 UTC,0.3462695992112144,121265232.4647795,22109543.240868945
2020-09-23 00:00:00 UTC,0.3730698829518235,129122536.46868566,19245561.935919467
2020-09-24 00:00:00 UTC,0.35892848261727733,124355207.40648906,16520091.89675424
2020-09-25 00:00:00 UTC,0.40393825921224324,139828611.1104857,17171251.5535215
2020-09-26 00:00:00 UTC,0.41964984895034196,145678697.8209664,14726708.515976934
2020-09-27 00:00:00 UTC,0.3940049783234946,137452565.90036404,11744062.654512404
2020-09-28 00:00:00 UTC,0.3844989142152977,132600288.50254172,14683431.112278147
2020-09-29 00:00:00 UTC,0.34485476452018216,119437885.3218485,11569325.653689448
2020-09-30 00:00:00 UTC,0.35911847799490354,124870018.0182043,10953779.704172622
2020-10-01 00:00:00 UTC,0.36913765021760514,128772890.20572534,10723783.106581435
2020-10-02 00:00:00 UTC,0.38914801540019245,134024709.57462375,20596630.34518696
2020-10-03 00:00:00 UTC,0.3645805166552311,125570284.86699417,21845682.74867207
2020-10-04 00:00:00 UTC,0.3589232467938505,125038329.46288133,12130601.327425212
2020-10-05 00:00:00 UTC,0.3431406402044381,118704535.14662772,11092419.576023156
2020-10-06 00:00:00 UTC,0.315620861211883,108942220.76198585,13211772.87820888
2020-10-07 00:00:00 UTC,0.2548961736982299,88012830.90786514,16063392.65337832
2020-10-08 00:00:00 UTC,0.30289477515308894,105438758.02141184,23329086.164090928
2020-10-09 00:00:00 UTC,0.3085836053231303,107074665.00348246,17807971.29012092
2020-10-10 00:00:00 UTC,0.33255871706052376,115777450.70972894,11043778.753083037
2020-10-11 00:00:00 UTC,0.3113039328441952,108256216.97275603,12536805.64873478
2020-10-12 00:00:00 UTC,0.30754594936503427,106831251.89831388,10371809.40786857
2020-10-13 00:00:00 UTC,0.3758692974546938,127477064.79687756,17015688.36422013
2020-10-14 00:00:00 UTC,0.3723816228026271,129196037.47896656,13858906.063193895
2020-10-15 00:00:00 UTC,0.36093171670447066,125224723.99822994,8163105.880438245
2020-10-16 00:00:00 UTC,0.37302193078710716,129345743.62443352,6663873.050309234
2020-10-17 00:00:00 UTC,0.3375893236575265,117335753.06105042,5735752.593439461
2020-10-18 00:00:00 UTC,0.34735128486016487,119970967.08806159,3066372.842406309
2020-10-19 00:00:00 UTC,0.3813631030495922,131985649.21858977,5569365.413345886
2020-10-20 00:00:00 UTC,0.3582393811641644,124101625.99182773,7093391.349509722
2020-10-21 00:00:00 UTC,0.33864196228929105,117738590.10498844,10416471.034978203
2020-10-22 00:00:00 UTC,0.33998784108904456,118325000.36439571,12107397.970237536
2020-10-23 00:00:00 UTC,0.34735372549170207,120462902.72787869,10909548.39630399
2020-10-24 00:00:00 UTC,0.39476040979748217,136675067.16321132,15225820.665058784
2020-10-25 00:00:00 UTC,0.4312051712539576,149454173.14789006,23964560.588500183
2020-10-26 00:00:00 UTC,0.4394165982370015,152667985.48897022,30126453.17657079
2020-10-27 00:00:00 UTC,0.45641553269563706,158676949.22356498,33204730.81100874
2020-10-28 00:00:00 UTC,0.5242536507330774,183454225.3263974,44963311.785471894
2020-10-29 00:00:00 UTC,0.5207268882535215,180217879.28085434,48068114.54251153
2020-10-30 00:00:00 UTC,0.4579260374731869,159865000.03239936,23582192.191074423
2020-10-31 00:00:00 UTC,0.4722159809149305,163883749.57453457,27499326.04248632
2020-11-01 00:00:00 UTC,0.4267095260229903,148123584.14620757,21207646.627895135
2020-11-02 00:00:00 UTC,0.47545658062844104,164979149.28221214,25026198.753005743
2020-11-03 00:00:00 UTC,0.45831672949518176,158854169.55066252,27779349.13802449
2020-11-04 00:00:00 UTC,0.44929261700981743,154879292.01124322,23191916.872853998
2020-11-05 00:00:00 UTC,0.46772683568273943,162256652.7002601,20570451.62258933
2020-11-06 00:00:00 UTC,0.47441341516729585,162763084.91373342,25771852.4556588
2020-11-07 00:00:00 UTC,0.509918209187063,178333858.44249648,29190951.397781834
2020-11-08 00:00:00 UTC,0.48098139873347556,167188146.06767854,29404311.05777601
2020-11-09 00:00:00 UTC,0.5140524608317046,178113004.7469058,18110279.28170855
2020-11-10 00:00:00 UTC,0.5753460544748641,199461180.50192556,31954310.215542685
2020-11-11 00:00:00 UTC,0.5732818817217088,200011598.03359002,35225840.66519257
2020-11-12 00:00:00 UTC,0.5657209620472007,198259361.6878093,33132359.460529175
2020-11-13 00:00:00 UTC,0.5224201753414446,183034696.22738218,25666297.169700313
2020-11-14 00:00:00 UTC,0.5427704888763726,187688705.08480763,28292036.424891677
2020-11-15 00:00:00 UTC,0.5460951748665145,189849583.62607595,22957480.889257953
2020-11-16 00:00:00 UTC,0.5281681931487991,183717562.67853802,21044991.707868304
2020-11-17 00:00:00 UTC,0.5542984188617459,192899399.6883901,21565227.582454003
2020-11-18 00:00:00 UTC,0.5859474470270442,203754054.32689822,28783012.88002812
2020-11-19 00:00:00 UTC,0.5507673069890997,191766048.95919284,24607674.850547582
2020-11-20 00:00:00 UTC,0.5413452585605545,188264900.71130767,22890655.560278818
2020-11-21 00:00:00 UTC,0.5321468777152696,185064848.59111193,26143265.41275212
2020-11-22 00:00:00 UTC,0.5631141745233817,194587175.21391362,34436777.87194363
2020-11-23 00:00:00 UTC,0.5056436261409191,177149259.769195,32931393.79873865
2020-11-24 00:00:00 UTC,0.5256064487217076,181912065.45943135,27162946.988299694
2020-11-25 00:00:00 UTC,0.5240251392175732,181772917.0814527,36345285.59317081
2020-11-26 00:00:00 UTC,0.49825491092079366,169765888.28800192,27651571.76890566
2020-11-27 00:00:00 UTC,0.4352541610949723,151170388.54932538,39907958.92021748
2020-11-28 00:00:00 UTC,0.4243763983183899,147328002.6790861,20809508.551727675
2020-11-29 00:00:00 UTC,0.4477743255234679,155231589.13453016,19215011.71874336
2020-11-30 00:00:00 UTC,0.4627581373878069,159919249.30435959,20479107.50498648
2020-12-01 00:00:00 UTC,0.4787198694692493,166269741.4416758,33205576.658154782
2020-12-02 00:00:00 UTC,0.4515236256289462,156994881.79455498,34188533.431973346
2020-12-03 00:00:00 UTC,0.47962634018682343,166796521.78391883,22611661.60879527
2020-12-04 00:00:00 UTC,0.4768205492205065,165681818.5227475,16193758.602332583
2020-12-05 00:00:00 UTC,0.4424451113004558,155201345.17301217,29294033.648776367
2020-12-06 00:00:00 UTC,0.46738493629524647,162371665.4548121,18825431.93414282
2020-12-07 00:00:00 UTC,0.4492602995112684,155930915.51143867,19356341.588034596
2020-12-08 00:00:00 UTC,0.4291563005242713,149174360.5117652,25338517.809816204
2020-12-09 00:00:00 UTC,0.372971880691727,129894158.02204815,28246972.603444297
2020-12-10 00:00:00 UTC,0.3939641074223217,163577124.55324504,34589944.71528403
2020-12-11 00:00:00 UTC,0.3742704726936662,155140523.9595586,23695369.058815345
2020-12-12 00:00:00 UTC,0.37139577029792836,154667811.89723366,27763376.42850659
2020-12-13 00:00:00 UTC,0.3787066191117594,157270101.78702945,23025302.405459702
2020-12-14 00:00:00 UTC,0.396176707281554,163708415.51692644,23144612.13049737
2020-12-15 00:00:00 UTC,0.40304664563270826,166575828.95098805,22476691.100574978
2020-12-16 00:00:00 UTC,0.43761588963650566,183140157.01591733,43337149.621425025
2020-12-17 00:00:00 UTC,0.43143045552945597,180922385.33752134,36434173.47196071
2020-12-18 00:00:00 UTC,0.4364234284379614,182894803.47583905,56226230.85407461
2020-12-19 00:00:00 UTC,0.4338386004134994,181774283.4277025,33975434.951173514
2020-12-20 00:00:00 UTC,0.4291675329438319,180440567.1618476,32995767.366221193
2020-12-21 00:00:00 UTC,0.39717208663923503,166612207.94705272,31668987.728847828
2020-12-22 00:00:00 UTC,0.3920778091368914,164291124.12948617,34026014.361214064
2020-12-23 00:00:00 UTC,0.38168173113159426,159918830.92189452,33391732.05836509
2020-12-24 00:00:00 UTC,0.311711698840063,136230805.16491646,43325565.14295926
2020-12-25 00:00:00 UTC,0.33499485130940815,139573264.7224358,38049798.82709421
2020-12-26 00:00:00 UTC,0.32478100041578944,136204197.92848018,23894037.029305156
2020-12-27 00:00:00 UTC,0.3252545511575483,135886332.54374278,27104384.015016515
2020-12-28 00:00:00 UTC,0.328385715709352,138541882.8143102,39187118.83974095
2020-12-29 00:00:00 UTC,0.3669625541823871,153857201.4950991,35479515.62253845
2020-12-30 00:00:00 UTC,0.3374366772477027,142399716.4201175,33205591.67477814
2020-12-31 00:00:00 UTC,0.3250331609617254,135973564.05205393,27665263.629891552
2021-01-01 00:00:00 UTC,0.327632310666002,135525664.99685234,22189528.286078073
2021-01-02 00:00:00 UTC,0.34807591516276165,145975099.10375646,32442184.223148935
2021-01-03 00:00:00 UTC,0.33088686966229164,138551950.1060329,30664509.968587197
2021-01-04 00:00:00 UTC,0.39440234571076527,168716105.80482748,61337695.42620817
2021-01-05 00:00:00 UTC,0.3817774449312809,159843084.78803253,67525702.86894318
2021-01-06 00:00:00 UTC,0.45668016065055267,191758274.17761645,86746508.58799566
2021-01-07 00:00:00 UTC,0.4499970447579335,189334446.94604847,78359300.31520464
2021-01-08 00:00:00 UTC,0.42930383263522276,179094810.23167497,53298235.23522231
2021-01-09 00:00:00 UTC,0.4187513570459044,173969191.84059206,52798321.10005401
2021-01-10 00:00:00 UTC,0.4616960476029373,196036015.7020188,51304960.48326868
2021-01-11 00:00:00 UTC,0.4394887391856725,184166940.06320617,51661577.65430196
2021-01-12 00:00:00 UTC,0.38283321482479427,160255861.09565288,64570337.171592966
2021-01-13 00:00:00 UTC,0.3928528612568628,164557478.2520872,40018669.476885244
2021-01-14 00:00:00 UTC,0.43074072512952155,179394991.5073298,45175642.9949223
2021-01-15 00:00:00 UTC,0.4377054886655786,182578086.47758278,34929363.16521581
2021-01-16 00:00:00 UTC,0.4822565410792811,202679993.4389733,60810119.48938128
2021-01-17 00:00:00 UTC,0.5337450714795007,223606421.54320377,99933108.70177677
2021-01-18 00:00:00 UTC,0.5730776708545597,246124766.78005254,96933371.19709046
2021-01-19 00:00:00 UTC,0.5652934981349184,236843085.68212152,64286938.264101535
2021-01-20 00:00:00 UTC,0.5913767475713632,249766413.17838913,91794104.11613998
2021-01-21 00:00:00 UTC,0.5921553991387827,247049746.67016095,86691778.91609831
2021-01-22 00:00:00 UTC,0.4775121411258669,202579470.419121,80430975.3119031
2021-01-23 00:00:00 UTC,0.5134088392113509,212712827.7802534,73200976.20664705
2021-01-24 00:00:00 UTC,0.5465618936689662,228684328.20756567,67779730.93872753
2021-01-25 00:00:00 UTC,0.565201054757821,237110563.69027156,62548066.06751558
2021-01-26 00:00:00 UTC,0.6102550645662662,255319188.20919928,126402551.19904998
2021-01-27 00:00:00 UTC,0.598583211502058,250280960.4373189,107528394.05531704
2021-01-28 00:00:00 UTC,0.5276399343777382,219807128.30821076,77321050.22989267
2021-01-29 00:00:00 UTC,0.5563994147729624,234915463.59086275,65540038.145543255
2021-01-30 00:00:00 UTC,0.5578395739381438,231092816.56279477,72515821.08491062
2021-01-31 00:00:00 UTC,0.5575171670034107,233203232.85440713,56634329.550692245
2021-02-01 00:00:00 UTC,0.5448560290877997,228035678.8869014,53414089.70427271
2021-02-02 00:00:00 UTC,0.5685249823253856,238418334.8747639,49501264.78031363
2021-02-03 00:00:00 UTC,0.5672665680036358,237644726.0294403,45541857.564484976
2021-02-04 00:00:00 UTC,0.6186499014694881,258110853.99076617,60382951.69865545
2021-02-05 00:00:00 UTC,0.6819959967556476,289911520.1352754,119423031.13570984
2021-02-06 00:00:00 UTC,0.7328580753663582,306365577.3735348,124537847.97126709
2021-02-07 00:00:00 UTC,0.6993894402488302,292595986.55871904,103967213.69822137
2021-02-08 00:00:00 UTC,0.6905287438507098,289350075.2330147,86817640.36292355
2021-02-09 00:00:00 UTC,0.7520179186615564,310689790.94974625,114547311.38516927
2021-02-10 00:00:00 UTC,0.8453563762978957,354543620.5398169,121430199.08652928
2021-02-11 00:00:00 UTC,0.8993643051325784,379813484.19317865,144418070.6710124
2021-02-12 00:00:00 UTC,1.1119905356150412,468226495.13618726,209691017.36923265
2021-02-13 00:00:00 UTC,1.1461319534476975,482981804.2698393,284016248.4956236
2021-02-14 00:00:00 UTC,1.1464235775893858,484285550.52322924,176424586.6149801
2021-02-15 00:00:00 UTC,1.0847957087846776,454648360.7437902,123314647.46556899
2021-02-16 00:00:00 UTC,0.9764159499754647,409264135.00372297,166885339.03274295
2021-02-17 00:00:00 UTC,1.0302934633383063,431779911.7716465,125483049.79782069
2021-02-18 00:00:00 UTC,1.0705058123345648,451714951.0139766,134768740.08003286
2021-02-19 00:00:00 UTC,1.1777918362002069,493014977.930008,162480611.06854364
2021-02-20 00:00:00 UTC,1.1135622486204546,466652174.8272539,114429414.0741146
2021-02-21 00:00:00 UTC,1.154087509968775,481382532.93756557,172001500.06462467
2021-02-22 00:00:00 UTC,1.2627458683635204,527051446.3600758,208414118.48215714
2021-02-23 00:00:00 UTC,1.1068082856785204,462305930.35155225,193263920.28733617
